Type,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year
Red,Valpolicella Ripasso 2016,Italy,Valpolicella Ripasso,Sartori,3.8,487,14.27,2016
Red,Pessac-Léognan 2008,France,Pessac-Léognan,Château Larrivet Haut-Brion,4,487,49.95,2008
Red,Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Langoa Barton,4.1,488,89.95,2005
Red,Reserva Especial Carmenère 2018,Chile,Cachapoal Valley,Cono Sur,3.7,488,9.49,2018
Red,Syrah 2016,Italy,Terre Siciliane,Barone Montalto,3.6,488,8.29,2016
Red,La Garnacha Perdida 2017,Spain,Priorat,Proyecto Garnachas de España,4,489,18.95,2017
Red,Pessac-Léognan (Premier Grand Cru Classé) 2008,France,Pessac-Léognan,Château Haut-Brion,4.6,489,414.95,2008
Red,Sàgana (Tenuta San Giacomo) 2014,Italy,Sicilia,Cusumano,3.9,489,22.9,2014
Red,Reserve Cabernet Sauvignon - Merlot 2014,New Zealand,Hawke's Bay,Villa Maria,4.1,49,24.89,2014
Red,Estate Syrah (Seven Hills Vineyard) 2015,United States,Walla Walla Valley,L'Ecole No 41,4.1,49,34.5,2015
Red,Rosenberg 2017,Austria,Carnuntum,Markowitsch,4.1,49,32.9,2017
Red,Douro Reserva Fabelhaft 2015,Portugal,Douro,Niepoort,3.6,49,14.84,2015
Red,Dolcetto D'Alba Rossana 2018,Italy,Dolcetto d'Alba,Ceretto,3.7,49,16.48,2018
Red,Cannubi Boschis Barolo 2014,Italy,Barolo,Virna,4,49,61.98,2014
Red,Kaiserstuhl Spätburgunder 2018,Germany,Baden,Weingut Holger Koch,3.5,49,9.9,2018
Red,Côte-Rôtie 'La Viallière' 2016,France,Côte-Rôtie,Bonserine,4.1,49,67.26,2016
Red,Katzenbeisser Lemberger Trocken 2016,Germany,Württemberg,Lauffener,3,49,8.06,2016
Red,Lagrein Granat 2018,Italy,Südtirol - Alto Adige,Franz Gojer,3.8,49,13.9,2018
Red,Sainte-Épine Saint-Joseph 2013,France,Saint-Joseph,Delas,3.8,49,53.51,2013
Red,Rasteau Les Valats 2016,France,Rasteau,Alain Jaume,3.8,49,13.55,2016
Red,Vie Cave Maremma Toscana 2016,Italy,Maremma Toscana,Fattoria Aldobrandesca,4,49,24.5,2016
Red,Les Vaucrains Nuits Saint Georges 1er Cru 2014,France,Nuits-Saint-Georges,Domaine Robert Chevillon,4.3,49,116.08,2014
Red,Pfarrwingert Spätburgunder 2016,Germany,Ahr,Meyer - Näkel,4.3,49,54,2016
Red,Crianza 2016,Spain,Rioja,Finca Athus,3.8,49,9,2016
Red,Don Camillo Sangiovese 2017,Italy,Terre di Chieti,Farnese,3.8,49,8.9,2017
Red,Estoras 2016,Austria,Burgenland,Esterházy,3.5,49,8.55,2016
Red,Syrah 2017,France,Costières-de-Nîmes,Michel Gassier,3.6,49,9.78,2017
Red,Shiraz 2015,South Africa,Bot River,Luddite,4.4,49,36.9,2015
Red,Campill 2015,Italy,Vigneti delle Dolomiti,Pranzegg,3.9,49,23.06,2015
Red,Tinto 2014,Spain,La Mancha,Quinta de Quercus,3.9,49,33.68,2014
Red,Castagnino Syrah 2017,Italy,Cortona,Fabrizio Dionisio,3.8,49,13.64,2017
Red,Les Loustics 2014,France,Vin de France,La Petite Baigneuse,3.7,49,14.52,2014
Red,Gigondas 2017,France,Gigondas,Domaine Palon,3.9,49,17.38,2017
Red,Alte Reben Spätburgunder 2016,Germany,Baden,Bernhard Huber,4,49,34.9,2016
Red,Côtes du Rhône Rouge 2018,France,Côtes-du-Rhône,Château de Manissy,3.5,49,8.68,2018
Red,Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Domaine Pierre André,4,49,39.15,2016
Red,Riserva Teroldego Rotaliano 2015,Italy,Teroldego Rotaliano,Mezzacorona,3.6,49,6.99,2015
Red,La Groletta Amarone della Valpolicella 2017,Italy,Amarone della Valpolicella,Corte Giara,4.1,49,25.99,2017
Red,Old Vine Zinfandel 2016,United States,Sonoma County,Ravenswood,4,49,25.99,2016
Red,Plenum Amarone della Valpolicella 2011,Italy,Amarone della Valpolicella,Villa Canestrari,4.1,49,44.74,2011
Red,Tempranillo - Syrah 2017,Spain,Valencia,Marqués de Monte Meru,3.4,49,4.86,2017
Red,Bordeaux Supérieur 2015,France,Bordeaux Supérieur,Château le Bedat,4.1,49,12.75,2015
Red,Asili Barbaresco 2012,Italy,Barbaresco,Cascina Luisin,4,49,38.6,2012
Red,Cabernet Sauvignon 2011,Spain,Cariñena,Campo Marin,3.7,49,7.44,2011
Red,Les Pins Pessac-Léognan 2015,France,Pessac-Léognan,Château d'Alix,3.8,49,19.49,2015
Red,Comondor 2016,Austria,Burgenland,Anita Nittnaus Hans,4.2,49,44.91,2016
Red,Ameri 2017,Argentina,Tupungato,Domaine Bousquet,4.3,49,24,2017
Red,Côtes du Roussillon 2017,France,Côtes du Roussillon,Domaine de Fontclare,3.6,49,16.38,2017
Red,Spätburgunder 2018,Germany,Ahr,Jean Stodden,3.5,49,12.99,2018
Red,Hensel und Gretel Witch Hunter Spätburgunder 2014,Germany,Pfalz,Schneider,3.9,49,17.95,2014
Red,La Singuliere Chinon 2012,France,Chinon,Domaine Olga Raffault,3.7,49,25.9,2012
Red,Talvin 2016,Spain,Mallorca,Ses Talaioles,4.2,49,12.18,2016
Red,Tschuppen 2016,Germany,Baden,Ziereisen,3.6,49,12,2016
Red,Shotfire Shiraz 2016,Australia,Barossa,Thorn-Clarke,3.9,490,22.39,2016
Red,Barón de Chirel Rioja Reserva 2012,Spain,Rioja,Marqués de Riscal,4.4,490,67.95,2012
Red,Margaux (Grand Cru Classé) 2016,France,Margaux,Château Giscours,4.1,490,82.37,2016
Red,Medium Sweet Tinto 2018,Portugal,Lisboa,Portada,4,490,6.83,2018
Red,Gigondas La Gille 2017,France,Gigondas,Famille Perrin,4,490,22.9,2017
Red,Il Pino di Biserno 2017,Italy,Toscana,Biserno,4.4,490,47.99,2017
Red,Barón de Chirel Rioja Reserva 2014,Spain,Rioja,Marqués de Riscal,4.3,491,84.11,2014
Red,Réserve Graves Rouge 2016,France,Graves,Mouton Cadet,3.7,491,14.06,2016
Red,Saint-Émilion Grand Cru (Grand Cru Classé) 2006,France,Saint-Émilion Grand Cru,Château Quinault l'Enclos,3.9,491,35.95,2006
Red,Ghi kai Uranos Xinomavro 2016,Greece,Naoussa,Thymiopoulos,4.1,492,21.9,2016
Red,Sexy Beast Cabernet Sauvignon 2018,Australia,McLaren Vale,Two Hands,4.1,493,24.5,2018
Red,Vigna del Sorbo Gran Selezione Chianti Classico 2011,Italy,Chianti Classico,Fontodi,4.2,493,39.95,2011
Red,Les Sorcières Côtes du Roussillon Rouge 2018,France,Côtes du Roussillon,Domaine du Clos des Fées,3.7,493,16.31,2018
Red,Toscana Red 2015,Italy,Toscana,Montevertine,4.1,493,53.25,2015
Red,Bin 2 Shiraz - Mourvèdre 2017,Australia,South Australia,Penfolds,3.8,493,24.15,2017
Red,The Short Story Collection The Owl Post Pinotage 2017,South Africa,Stellenbosch,Neethlingshof Estate,4.1,494,17.5,2017
Red,Merlot 2016,Italy,Terre Siciliane,Cusumano,3.5,494,7.5,2016
Red,Croix Canon Saint-Émilion Grand Cru 2011,France,Saint-Émilion Grand Cru,Château Canon,3.9,494,44.62,2011
Red,Cellar Selection Cabernet Sauvignon 2017,South Africa,Stellenbosch,Kleine Zalze,3.5,495,9.5,2017
Red,Merlot - Cabernet 2014,United States,Columbia Valley,Two Vines,3.5,495,8.39,2014
Red,Priorat 2016,Spain,Priorat,Clos Mogador,4.5,495,77.01,2016
Red,Nero d'Avola Sicilia 2018,Italy,Terre Siciliane,Settesoli,3.4,495,5.79,2018
Red,Médoc 2011,France,Médoc,Château La Gorce,3.9,495,23,2011
Red,Estate Cabernet Sauvignon 2018,Chile,Aconcagua Valley,Errazuriz,3.6,496,9.5,2018
Red,Malbec Argentino 2015,Argentina,Mendoza,Catena Zapata,4.4,4968,101.05,2015
Red,Laforet Bourgogne Pinot Noir 2018,France,Bourgogne,Joseph Drouhin,3.8,497,15,2018
Red,Tinto 2016,Spain,Ribera del Duero,Valderiz,4.1,497,22.5,2016
Red,Floramundi 2017,Italy,Cerasuolo di Vittoria,Donnafugata,3.7,497,13.9,2017
Red,Tinto (Selección / Garnacha) 2017,Spain,Campo de Borja,Borsao,3.5,498,6.73,2017
Red,Margaux (Grand Cru Classé) 2013,France,Margaux,Château du Tertre,3.8,498,42,2013
Red,Rioja Crianza 2016,Spain,Rioja,Viña Real,3.5,498,7.7,2016
Red,Crianza 2016,Spain,Valdepeñas,Viña Albali,3.3,498,5.33,2016
Red,Valpolicella Ripasso Classico Superiore 2017,Italy,Valpolicella Ripasso Classico,Monte del Frá,3.9,499,11.16,2017
Red,Glárima Merlot - Tempranilllo 2018,Spain,Somontano,Bodega Sommos,3.5,499,6.45,2018
Red,Rosso di Montepulciano 2017,Italy,Rosso di Montepulciano,Avignonesi,3.6,499,10.15,2017
Red,Reserva Teroldego 2016,Brazil,Serra Gaúcha,Don Guerino,3.8,499,14.57,2016
Red,Chianti Rufina Vigneto Bucerchiale Riserva 2015,Italy,Chianti Rùfina,Selvapiana,4.1,499,21.9,2015
Red,Black Cab Cabernet - Baco Noir 2016,Canada,Ontario,EastDell,3.3,50,14.95,2016
Red,Rioja Gran Reserva 2013,Spain,Rioja,Luis Cañas,3.9,50,20.75,2013
Red,Pinot Noir Estate Grown 2016,United States,Los Carneros,Schug,4,50,63.15,2016
Red,Barrica Monastrell - Syrah 2018,Spain,Valencia,Vermador,3.3,50,6.65,2018
Red,Barbera d'Alba 2018,Italy,Barbera d'Alba,Enzo Boglietti,3.9,50,14.5,2018
Red,Cabernet Sauvignon 2015,Austria,Burgenland,Leo Hillinger,3.6,50,19.91,2015
Red,Amarone della Valpolicella Classico 2014,Italy,Amarone della Valpolicella Classico,Cottini,4.1,50,40.34,2014
Red,Capitel Monte Olmi Amarone della Valpolicella Classico Riserva 2013,Italy,Valpolicella,Tedeschi,4.4,50,56.9,2013
Red,Leithaberg Blaufränkisch 2016,Austria,Neusiedlersee-Hügelland,Esterházy,4,50,14.73,2016
Red,Alterego 2013,Italy,Monferrato,Coppo,3.5,50,18.42,2013
Red,Ambrosan Amarone della Valpolicella Classico 2010,Italy,Amarone della Valpolicella Classico,Nicolis,4.2,50,59.9,2010
Red,Barolo Fossati 2013,Italy,Barolo,Borgogno,3.9,50,68.03,2013
Red,Valpolicella Classico 2019,Italy,Valpolicella Classico,Bolla,2.8,50,9.49,2019
Red,Susumaniello 2018,Italy,Puglia,Epicuro,4,50,12.5,2018
Red,Castillon Côtes de Bordeaux 2005,France,Castillon - Côtes de Bordeaux,Château Brisson,3.7,50,19.95,2005
Red,Belpasso Rosso 2017,Italy,Veneto,Allegrini,3.5,50,8.4,2017
Red,Silvestre Carmenère 2016,Chile,Rapel Valley,Ochagavia,3.7,50,8.44,2016
Red,La Caduta Rosso di Montalcino 2016,Italy,Rosso di Montalcino,Caparzo,3.9,50,16.9,2016
Red,Malleolus 2004,Spain,Ribera del Duero,Emilio Moro,4.3,50,99,2004
Red,Sanct Valentin Lagrein Riserva 2017,Italy,Südtirol - Alto Adige,St. Michael-Eppan,4.1,50,40.96,2017
Red,Pannobile 2014,Austria,Burgenland,Claus Preisinger,3.8,50,27.7,2014
Red,Château des Jacques Moulin-à-Vent 2017,France,Moulin-à-Vent,Louis Jadot,3.6,50,20.81,2017
Red,La Tartufaia Langhe Pinot Nero 2016,Italy,Langhe,Giulia Negri,3.8,50,25.24,2016
Red,Merlot 2017,France,Pays d'Oc,La Chevalière,3.3,50,9.23,2017
Red,Jeunes Vignes 2016,France,Côtes Catalanes,Domaine Clos du Rouge Gorge,3.7,50,24.75,2016
Red,Reserva Cabernet Sauvignon 2017,Chile,Central Valley,de Gras,3.5,50,8.5,2017
Red,Rubesco Rosso di Torgiano 2018,Italy,Torgiano,Lungarotti,3.6,50,8.9,2018
Red,Duca del Salento Primitivo 2018,Italy,Salento,San Donaci,3.7,50,6,2018
Red,Endinger Engelsberg Spätburgunder Alte Reben 2015,Germany,Baden,Knab,3.6,50,17.49,2015
Red,Ansisa Barbera d'Alba 2016,Italy,Barbera d'Alba,Vite Colte,3.8,50,6.9,2016
Red,Shiraz 2016,South Africa,Stellenbosch,Delheim,3.8,50,13.5,2016
Red,Synthesi 2015,Italy,Aglianico del Vulture,Paternoster,3.7,50,10.9,2015
Red,Pietra (Primitivo - Susumaniello) 2018,Italy,Salento,Menhir,4,50,10.86,2018
Red,Merlot 2019,Chile,Central Valley,Antares,3.2,50,5.33,2019
Red,Barolo La Serra 2012,Italy,Barolo,Mauro Molino,4.3,50,46.5,2012
Red,Cabernet Sauvignon 2016,South Africa,Stellenbosch,Peter Falke,3.9,50,17.9,2016
Red,Per Sempre Syrah Toscana 2012,Italy,Toscana,Tua Rita,4.4,50,118.8,2012
Red,Poggio Apricale Rosso di Montalcino 2014,Italy,Rosso di Montalcino,Martoccia,4,50,13.19,2014
Red,Méria Maremma Toscana 2014,Italy,Maremma Toscana,Serpaia di Endrizzi,4,50,17.4,2014
Red,In Signo Sagittarii 2008,Austria,Burgenland,Heribert Bayer,4.3,50,35.65,2008
Red,Côtes du Rhône Nature 2017,France,Côtes-du-Rhône,Clos du Caillou,3.7,50,18.27,2017
Red,Battiferro Morellino di Scansano 2018,Italy,Morellino di Scansano,Grillesino,3.6,50,9.99,2018
Red,Special Reserve Carmenère 2017,Chile,Colchagua Valley,Siegel,3.3,50,12.62,2017
Red,Whale Pod Syrah - Merlot 2017,South Africa,Walker Bay,Creation,3.8,50,10,2017
Red,Cuvée Classic Rot 2017,Austria,Burgenland,Salzl Seewinkelhof,3.5,50,10.69,2017
Red,La Mateo Parcelas Singulares 2015,Spain,Rioja,D. Mateos,4.2,50,36.74,2015
Red,Le Cap Maritime Pinot Noir 2017,South Africa,Coastal Region,Boekenhoutskloof,4,50,50.56,2017
Red,Reserva Especial Icon Edition 2015,Spain,Rioja,Bodegas Faustino,3.7,50,35.5,2015
Red,Les Tannes en Occitanie Merlot 2018,France,Pays d'Oc,Mas des Tannes,3.6,50,5.36,2018
Red,Quona Chianti Rùfina Riserva 2016,Italy,Chianti Rùfina,Fattoria I Veroni,4.1,50,21.16,2016
Red,La Creu Alta 2016,Spain,Priorat,Bodegas Mas Alta,4.4,50,86.76,2016
Red,Cabernet Sauvignon 2014,United States,St. Helena,Spottswoode,4.5,500,169,2014
Red,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Talbot,4.2,500,94.24,2016
Red,Garnacha 2017,Spain,Campo de Borja,El Casetero,3.5,501,6,2017
Red,Valpolicella Ripasso (Classico Superiore) 2016,Italy,Valpolicella Ripasso,Tommasi,3.9,5016,17.75,2016
Red,Tinta Barocca 2017,South Africa,Swartland,Allesverloren,3.7,502,10.53,2017
Red,Petit Clos Pinot Noir 2017,New Zealand,Marlborough,Clos Henri Vineyard,3.6,503,15.9,2017
Red,Puro Malbec 2018,Argentina,Mendoza,Dieter Meier,3.9,503,15.49,2018
Red,1954 Primitivo Puglia 2016,Italy,Puglia,Cantine Paradiso,4.2,504,16.08,2016
Red,Sandstone Merlot 2015,United States,Livermore Valley,Wente,3.8,504,10.71,2015
Red,(B) Old Vine Zinfandel Lodi 2017,United States,Lodi,Brazin,4.1,504,15.9,2017
Red,Médoc 2010,France,Médoc,Château Ramafort,3.8,504,19.9,2010
Red,Résonance Pinot Noir 2015,United States,Willamette Valley,Résonance,4,504,50.33,2015
Red,Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Tenuta CastelGiocondo,4.2,5042,36.76,2013
Red,Reserva Rioja (Finca Ygay) 2015,Spain,Rioja,Marqués de Murrieta,4.1,5048,17.44,2015
Red,Mercurey 2016,France,Mercurey,Château de Chamirey,4,505,31.96,2016
Red,Margaux (Grand Cru Classé) 2005,France,Margaux,Château d'Issan,4.3,505,119.95,2005
Red,Blason d'Aussières Corbières 2016,France,Corbières,Château d’Aussières,3.5,505,14.38,2016
Red,Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Biondi-Santi,4.4,505,139.4,2013
Red,Seccal Valpolicella Ripasso Classico Superiore 2016,Italy,Valpolicella Ripasso Classico,Nicolis,3.9,505,13.9,2016
Red,Selvarossa Riserva 2015,Italy,Salice Salentino,Cantine due Palme,4.1,505,15.9,2015
Red,Campaccio 2011,Italy,Toscana,Terrabianca,3.9,506,25.9,2011
Red,Cabernet Sauvignon 2014,United States,California,Crane Lake,3,506,7.9,2014
Red,120 'CCC' Cabernet Franc - Carmenère - Cabernet Sauvignon 2017,Chile,Central Valley,Santa Rita,3.4,507,6.34,2017
Red,Auténtico Malbec 2018,Argentina,Cafayate Valley,Colomé,4.2,507,25.12,2018
Red,Rioja Reserva 2014,Spain,Rioja,Castillo Clavijo,4.1,507,12.41,2014
Red,Reius Amarone della Valpolicella Classico 2013,Italy,Amarone della Valpolicella,Sartori,4.1,507,29.9,2013
Red,Château Paul Mas Coteaux du Languedoc Clos des Mures 2016,France,Languedoc,Paul Mas,3.8,507,25.79,2016
Red,Les Griffons Pauillac 2015,France,Pauillac,Château Pichon Baron,4.1,507,48.64,2015
Red,Single Vineyard Finca Valdelayegua Crianza 2016,Spain,Ribera del Duero,PradoRey,3.8,507,16.55,2016
Red,Leonardo Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Cantine Leonardo da Vinci,4.1,507,32.5,2013
Red,Culmen Reserva Rioja 2011,Spain,Rioja,Lan,4.3,508,55.99,2011
Red,Coma Vella Priorat 2013,Spain,Priorat,Mas d'en Gil,4.1,508,28.49,2013
Red,Croix Canon Saint-Émilion Grand Cru 2012,France,Saint-Émilion Grand Cru,Château Canon,4.1,509,45.74,2012
Red,Bin 138 Shiraz - Grenache - Mataro 2015,Australia,Barossa Valley,Penfolds,4,509,41.99,2015
Red,La Poja (Monovitigno Corvina Veronese) 2013,Italy,Verona,Allegrini,4.2,509,61.41,2013
Red,Barolo del Comune di Serralunga d'Alba 2013,Italy,Barolo,Tenuta Cucco,4.1,509,24.27,2013
Red,Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château d'Armailhac,4,509,79.89,2015
Red,Colheita Seleccionada Tinto 2017,Portugal,Alentejano,Quinta do Paral,4,51,19.99,2017
Red,Zinfandel Sonoma Heritage Vines 2017,United States,Dry Creek Valley,Rancho Zabaco,3.7,51,13.16,2017
Red,Petresco 2013,Italy,Chianti Classico,Cinciole,4,51,37.97,2013
Red,Christina Ribera del Duero 2016,Spain,Ribera del Duero,Astrales,4.3,51,41.92,2016
Red,Bourgogne Pinot Noir 2016,France,Bourgogne,Domaine des Perdrix,3.7,51,40.59,2016
Red,Cahors Malbec 2014,France,Cahors,Lionel Osmin & Cie,3.2,51,8.72,2014
Red,Aglianico Beneventano 2017,Italy,Campania,Vesevo,3.6,51,6.5,2017
Red,Tempranillo 2015,Spain,Ribera del Duero,Viñedos Milénico,3.9,51,37,2015
Red,Winemaker Reserva Cabernet Sauvignon 2019,Chile,Rapel Valley,Valdivieso,3.7,51,9.7,2019
Red,Sincaru Cannonau di Sardegna Riserva 2014,Italy,Cannonau di Sardegna,Surrau,4.1,51,19.3,2014
Red,Moulis-en-Médoc 2016,France,Moulis-en-Médoc,Château Dutruch Grand Poujeaux,4.1,51,24.63,2016
Red,Mount Hermon Cabernet Sauvignon 2019,Israel,Galilee,Hermon,3.8,51,11.46,2019
Red,Le Masche Barbera d'Alba Superiore 2017,Italy,Barbera d'Alba,BelColle,3.9,51,11.19,2017
Red,Spätburgunder Trocken 2017,Germany,Pfalz,Stern,4,51,11.47,2017
Red,Villa Albergotti Riserva Chianti 2013,Italy,Chianti,Tipici dell'Aretino,3.4,51,9.9,2013
Red,Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Masseria Borgo dei Trulli,4,51,10.95,2018
Red,Crianza 2015,Spain,Navarra,Bodegas Príncipe de Viana,3.5,51,6.32,2015
Red,Otazu Edición Limitada Reserva Clásico 2012,Spain,Navarra,Bodega Otazu,3.9,51,13.55,2012
Red,Côtes de Provence Rouge 2014,France,Côtes de Provence,Château des Sarrins,3.8,51,17.5,2014
Red,Il Morino 2014,Italy,Toscana,Vignamaggio,3.5,51,9.25,2014
Red,Brunello di Montalcino Poggio Al Granchio 2013,Italy,Brunello di Montalcino,Val di Suga,4.1,51,44.9,2013
Red,Spätburgunder 2014,Germany,Pfalz,Oliver Zeter,3.4,51,10,2014
Red,Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Fossacolle,4.1,51,38.02,2015
Red,Red Blend 2017,South Africa,Swartland,Badenhorst,3.9,51,24.49,2017
Red,Saint-Chinian 2013,France,Saint-Chinian,Hecht & Bannier,3.3,51,14.45,2013
Red,Red Blend 2016,Spain,Montsant,Intruso,3.9,51,8.96,2016
Red,Alicante 2017,Spain,Alicante,El Sequé,4,51,24.18,2017
Red,Salento Coribante 2018,Italy,Salento,Castello Monaci,3.9,51,8.9,2018
Red,François de Tournon Saint-Joseph 2017,France,Saint-Joseph,Delas,3.9,51,34.02,2017
Red,Charlie's Garden Shiraz 2015,Australia,Eden Valley,Two Hands,4.2,51,49.5,2015
Red,Brauneberger Mandelgraben Pinot Noir 2009,Germany,Mosel,Markus Molitor,4.1,51,32.95,2009
Red,Chianti Colli Senesi 2018,Italy,Chianti Colli Senesi,Poderi del Paradiso,3.7,51,8.2,2018
Red,Montepulciano d'Abruzzo Riserva 2011,Italy,Montepulciano d'Abruzzo,Nobile delle Rocche,3.8,51,7.32,2011
Red,Roca Roja Single Vineyard 2015,Spain,Priorat,Marco Abella,4.3,51,82.32,2015
Red,Vürsù Barolo Campè 2015,Italy,Barolo,La Spinetta,4.3,51,96.5,2015
Red,Bandol Rouge 2016,France,Bandol,Domaine de la Tour du Bon,3.9,51,20.67,2016
Red,Melodias Winemaker Selection Malbec 2018,Argentina,Mendoza,Trapiche,3.5,51,7.45,2018
Red,Norwood 2015,Australia,South Australia,Salomon Estate,3.7,51,16.5,2015
Red,L'Esprit de l'Horizon Rouge 2013,France,Côtes Catalanes,Domaine de l'Horizon,3.9,51,21.34,2013
Red,Amphora 2016,Portugal,Alentejano,Cortes de Cima,4,51,22.42,2016
Red,Camparrón Crianza 2015,Spain,Toro,Francisco Casas,3.8,51,8.33,2015
Red,Fatalis Fatum Red Blend 2016,United States,Long Island,Wölffer Estate,4.2,51,32.9,2016
Red,Altura Máxima Malbec 2016,Argentina,Salta,Colomé,4.1,51,92.15,2016
Red,4 Kilos 2017,Spain,Mallorca,4 Kilos Vinícola,3.8,51,29.99,2017
Red,Arborina Barolo 2015,Italy,Barolo,Elio Altare,4.3,51,77.5,2015
Red,Syrah - Viognier Sud de France 2017,France,Pays d'Oc,Arrogant Frog,3.5,51,7.75,2017
Red,La Roche Mère Malbec de Cahors 2014,France,Cahors,Crocus,4.5,51,80,2014
Red,Organic Nero di Troia 2017,Italy,Puglia,Maree d'Ione,4,510,6.95,2017
Red,Pinot Noir 2017,New Zealand,Marlborough,Saint Clair,3.5,510,17.59,2017
Red,Rosso di Montalcino 2015,Italy,Rosso di Montalcino,Tenuta Il Poggione,3.8,510,16.39,2015
Red,Estate Cabernet Sauvignon 2016,United States,Santa Cruz Mountains,Ridge Vineyards,4.2,510,81.58,2016
Red,Veneto Rosso del Bepi 2008,Italy,Veneto,Quintarelli Giuseppe,4.5,511,333.5,2008
Red,Asinone Vino Nobile di Montepulciano 2012,Italy,Vino Nobile di Montepulciano,Poliziano,4.2,511,34.82,2012
Red,V Reserva 2013,Spain,Rioja,Bodegas Faustino,3.8,5117,9.99,2013
Red,Margaux (Grand Cru Classé) 2014,France,Margaux,Château Kirwan,4.1,512,52,2014
Red,Saint-Estèphe 2013,France,Saint-Estèphe,Château Haut-Beauséjour,3.7,512,27.71,2013
Red,Pessac-Léognan (Grand Cru Classé de Graves) 2016,France,Pessac-Léognan,Château Pape Clément,4.3,512,124.77,2016
Red,Reserva 2014,Spain,Rioja,Cune (CVNE),3.8,5121,13.1,2014
Red,Le Volte 2017,Italy,Toscana,Ornellaia,3.9,5127,18.14,2017
Red,La Tradizione Ruché di Castagnole Monferrato 2017,Italy,Monferrato,Montalbera,3.8,513,13.9,2017
Red,Merlot 2017,South Africa,Durbanville,De Grendel,4,513,17.29,2017
Red,Côtes du Rhône 2016,France,Côtes-du-Rhône,Xavier Vignon,3.6,514,10.9,2016
Red,Opi Montepulciano d'Abruzzo Colline Teramane Riserva 2008,Italy,Montepulciano d'Abruzzo Colline Teramane,Farnese,4.1,514,21.9,2008
Red,Taberner Tierra de Cádiz 2011,Spain,Cádiz,Huerta de Albala,4.2,514,76.53,2011
Red,Shiraz 2018,Australia,South Eastern Australia,Banrock Station,3.9,514,7.19,2018
Red,Rancia Chianti Classico Riserva 2015,Italy,Chianti Classico,Fèlsina,4.1,514,53.13,2015
Red,Châteauneuf-du-Pape 2013,France,Châteauneuf-du-Pape,Clos des Papes (Paul Avril),4.3,515,86.76,2013
Red,Petit Clos Pinot Noir 2016,New Zealand,Marlborough,Clos Henri Vineyard,3.6,515,13.7,2016
Red,Saint-Estèphe 2014,France,Saint-Estèphe,Château de Pez,4,515,37.9,2014
Red,Estate Vineyards Syrah (Shiraz) 2016,South Africa,Stellenbosch,Rust En Vrede,4.2,515,27.79,2016
Red,To Kalon Vineyard Reserve Cabernet Sauvignon 2014,United States,Oakville,Robert Mondavi,4.4,516,154,2014
Red,Carmenère 2018,Chile,Central Valley,Frontera,3.5,516,5.65,2018
Red,Fico Grande Romagna Sangiovese 2017,Italy,Romagna,Poderi dal Nespoli,3.6,516,7.85,2017
Red,Blaufränkisch 2015,Austria,Neusiedlersee,Heinrich,3.7,517,12,2015
Red,Margaux (Grand Cru Classé) 2005,France,Margaux,Château Boyd-Cantenac,4.2,517,75.95,2005
Red,Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Epicuro,3.9,517,8.5,2018
